State,County Name,FIPS,Number of Dem Votes,Number of GOP Votes,Percent With No High School,Percent With Only High School,Percent With Some College, Percent With Bachelor's or more,Percent of County Population Below Poverty
NM,McKinley,35031,13162.0,4893.0,26.2,33.5,29.3,11.0,36.57421875
NM,Mora,35033,1533.0,662.0,12.3,40.0,34.6,13.2,22.63491369892943
NM,Quay,35037,1016.0,2208.0,16.5,37.8,30.5,15.2,19.380028395646
NM,Rio Arriba,35039,9534.0,3583.0,15.8,33.0,33.1,18.1,23.465566968577644
NM,Sandoval,35043,27405.0,25748.0,9.2,25.2,35.9,29.8,14.184697859252498
NM,Santa Fe,35049,49956.0,14198.0,11.7,22.0,25.3,41.0,15.237495599425893
NM,Socorro,35053,3275.0,2592.0,20.3,32.9,27.2,19.6,22.041574729996515
NM,Taos,35055,10550.0,2706.0,12.3,26.1,33.6,28.0,21.795846383069296
NM,Torrance,35057,1770.0,3695.0,17.7,31.9,32.6,17.7,29.853456101672936
NM,Valencia,35061,10810.0,13175.0,18.3,32.7,31.8,17.1,22.710085144640118
NV,Carson City,32510,9610.0,13125.0,12.7,28.5,37.8,21.0,16.072052201084457
NV,Churchill,32001,2210.0,7828.0,10.6,33.3,39.5,16.6,15.94022931412724
NV,Elko,32007,3400.0,13542.0,16.6,27.7,37.6,18.1,10.427446134836666
NV,Esmeralda,32009,65.0,329.0,10.8,42.5,29.8,16.8,15.613382899628252
NV,Eureka,32011,74.0,723.0,8.4,41.5,33.4,16.6,9.176122348297977
NV,Lander,32015,403.0,1828.0,17.1,36.3,32.6,14.1,12.876339513522709
NV,Nye,32023,5095.0,13320.0,15.3,36.5,36.1,12.1,17.049621686858842
NV,Pershing,32027,430.0,1403.0,21.8,35.1,32.2,11.0,11.622973177754204
NV,Storey,32029,752.0,1616.0,6.0,28.3,42.5,23.1,7.159062263675321
NV,Washoe,32031,97032.0,94529.0,13.0,23.8,34.2,29.0,14.5970457504602
NV,White Pine,32033,707.0,2723.0,16.2,36.3,33.5,14.0,10.88130412633724
NY,Albany,36001,74775.0,44227.0,7.3,25.7,27.3,39.7,2.9406806038283966
NY,Bronx,36005,318403.0,34424.0,28.8,27.4,24.6,19.1,29.513951183966835
NY,Broome,36007,35212.0,38077.0,9.8,31.9,30.6,27.8,16.592580536878618
NY,Cattaraugus,36009,8717.0,18668.0,11.8,40.3,29.8,18.1,17.02627424302712
NY,Cayuga,36011,12202.0,16194.0,12.4,33.2,32.8,21.6,10.845804177945759
NY,Chemung,36015,12394.0,19025.0,9.8,34.9,30.9,24.4,15.12741046831956
NY,Chenango,36017,5943.0,11024.0,13.1,38.7,30.8,17.4,15.247350905490109
NY,Cortland,36023,7976.0,9207.0,9.6,33.7,31.9,24.8,12.82083049412542
NY,Dutchess,36027,56874.0,58163.0,9.9,26.6,29.6,34.0,8.658392835367918
NY,Erie,36029,192065.0,173817.0,9.2,28.2,30.4,32.2,1.038401572337606
NY,Herkimer,36043,7289.0,15664.0,9.8,35.4,33.2,21.5,13.886593350708793
NY,New York,36061,515481.0,58935.0,13.0,12.6,14.0,60.4,17.051697327756816
NY,Niagara,36063,32888.0,49223.0,9.1,34.9,32.5,23.5,13.421198746482718
NY,Onondaga,36067,102915.0,78277.0,9.5,25.9,30.3,34.3,14.582243339917783
NY,Ontario,36069,20233.0,24343.0,7.4,28.4,32.2,32.1,9.938533934010616
NY,Orleans,36073,4327.0,11582.0,13.7,39.5,31.0,15.9,9.208249206807038
NY,Oswego,36075,15614.0,25870.0,13.5,38.9,29.6,18.0,17.58890315266501
NY,Queens,36081,473389.0,138550.0,19.3,27.3,22.8,30.6,14.358240791190205
NY,Rensselaer,36083,30039.0,31933.0,8.7,28.6,33.4,29.3,11.907483401103054
NY,Rockland,36087,63454.0,57148.0,12.7,22.4,24.4,40.4,14.171820418997761
NY,Saratoga,36091,46546.0,51088.0,6.0,25.4,29.0,39.7,6.276200583709207
NY,Schenectady,36093,30870.0,27268.0,9.8,29.7,30.0,30.6,11.666602049651715
NY,Schoharie,36095,3777.0,8173.0,11.5,38.0,30.0,20.5,13.620425857452506
NY,Seneca,36099,5175.0,6719.0,14.5,35.6,29.9,20.0,11.340679522497704
NY,St. Lawrence,36089,14659.0,18450.0,11.9,36.0,29.3,22.8,17.223599405057016
NY,Tioga,36107,6852.0,12528.0,9.8,35.3,30.0,25.0,10.972168652686708
NY,Tompkins,36109,25555.0,9647.0,5.5,19.9,23.0,51.6,17.341532458589953
NY,Ulster,36111,40010.0,32962.0,9.9,30.5,28.6,31.0,12.50111219859418
NY,Westchester,36119,245670.0,121643.0,12.4,19.7,20.6,47.3,9.517936067427279
NY,Wyoming,36121,3585.0,11884.0,11.9,41.2,31.9,15.0,6.870061457418789
NY,Yates,36123,3219.0,5180.0,14.8,34.1,27.9,23.2,13.248972096922278
OH,Ashland,39005,5659.0,17169.0,12.6,43.1,24.7,19.6,4.396777819408018
OH,Ashtabula,39007,15191.0,22755.0,14.6,44.3,28.0,13.1,19.011811982464685
OH,Athens,39009,15552.0,10816.0,10.3,32.9,27.7,29.1,26.333734151204734
OH,Auglaize,39011,3825.0,18130.0,7.2,44.6,30.4,17.8,8.665779658429123
OH,Belmont,39013,8652.0,20729.0,10.1,42.4,31.1,16.4,14.251365170410926
OH,Clermont,39025,26096.0,65960.0,10.4,33.5,28.5,27.6,10.390949051246091
OH,Columbiana,39029,12273.0,31086.0,12.4,45.4,28.3,13.9,15.232654776802345
OH,Coshocton,39031,3908.0,10381.0,14.3,49.3,24.4,12.1,13.824582501981578
OH,Cuyahoga,39035,383974.0,179894.0,11.5,28.3,29.3,30.9,18.146252066691897
OH,Darke,39037,4395.0,19698.0,11.1,48.5,27.3,13.1,12.17658349328215
OH,Defiance,39039,5282.0,11478.0,10.2,44.6,29.5,15.8,13.374533886150877
OH,Gallia,39053,2564.0,9567.0,19.5,40.4,24.7,15.4,21.036200597808037
OH,Geauga,39055,17165.0,29577.0,8.9,27.0,26.8,37.3,6.800573888091822
OH,Guernsey,39059,4286.0,11164.0,15.5,42.3,28.5,13.7,19.664366294023274
OH,Highland,39071,3436.0,13005.0,16.1,43.2,28.7,12.0,0.64856571667674
OH,Hocking,39073,3713.0,8282.0,11.6,45.3,29.0,14.1,16.348247524057037
OH,Licking,39089,26360.0,49346.0,9.6,36.4,30.7,23.3,12.18910862677809
OH,Lorain,39093,64958.0,65346.0,10.8,32.2,33.5,23.5,13.484353549816031
OH,Mahoning,39099,56188.0,52808.0,9.9,37.9,29.4,22.8,17.613810421673488
OH,Medina,39103,31582.0,53811.0,6.4,31.9,30.3,31.5,3.595449544614198
OH,Meigs,39105,2157.0,6869.0,16.0,43.2,27.3,13.4,9.309141059345775
OH,Morrow,39117,3711.0,11722.0,13.9,45.5,27.1,13.5,4.827448633552763
OH,Muskingum,39119,10926.0,23588.0,13.5,41.4,30.0,15.1,16.87503620879439
OH,Pickaway,39129,6325.0,16482.0,12.9,43.3,26.5,17.3,11.10038440610135
OH,Portage,39133,31463.0,38978.0,8.1,37.2,27.4,27.3,5.8342898754643855
OH,Preble,39135,4323.0,15376.0,11.2,44.8,30.5,13.5,13.382648004447988
OH,Ross,39141,9905.0,17833.0,14.3,43.6,26.8,15.3,17.3906845338379
OH,Sandusky,39143,9733.0,16045.0,10.7,42.3,32.2,14.8,13.033032023925536
OH,Scioto,39145,8841.0,19742.0,15.9,40.6,28.5,15.0,22.890608713779447
OH,Trumbull,39155,42130.0,48152.0,11.1,45.2,25.7,18.0,17.244427420186515
OH,Tuscarawas,39157,11895.0,26105.0,14.1,46.4,24.5,15.0,13.353541455416279
OH,Van Wert,39161,2667.0,10328.0,8.5,47.6,26.8,17.2,12.089452837463634
OH,Vinton,39163,1332.0,3799.0,19.2,46.3,25.0,9.6,21.251920122887867
OH,Wood,39173,26440.0,31734.0,5.9,31.4,31.0,31.7,4.28683857228832
OH,Wyandot,39175,2484.0,7346.0,9.7,48.0,27.7,14.6,10.970729733375299
OK,Alfalfa,40003,216.0,1931.0,11.5,40.1,27.6,20.9,10.085616438356164
OK,Atoka,40005,795.0,4068.0,18.2,40.6,26.5,14.7,19.512548962715798
OK,Beaver,40007,176.0,1987.0,15.8,37.8,24.9,21.5,10.10156971375808
OK,Beckham,40009,958.0,6287.0,15.5,39.8,26.4,18.3,12.82376841036059
OK,Caddo,40015,2418.0,6473.0,14.2,41.3,28.4,16.1,20.011565412613102
OK,Canadian,40017,11666.0,39969.0,8.2,29.5,36.5,25.8,7.68064944516555
OK,Cimarron,40025,70.0,962.0,15.5,37.8,26.9,19.8,15.954545454545455
OK,Coal,40029,411.0,1892.0,17.1,39.9,26.0,17.0,19.698848538529674
OK,Cotton,40033,424.0,2054.0,12.3,40.6,30.7,16.4,16.008037508372404
OK,Craig,40035,1249.0,4279.0,14.4,40.4,31.0,14.3,4.49763991908294
OK,Creek,40037,5834.0,21539.0,13.7,41.0,29.7,15.6,14.78126100739697
OK,Dewey,40043,222.0,1964.0,9.5,44.1,24.4,22.0,17.29368932038835
OK,Garvin,40049,1852.0,8243.0,15.3,43.3,25.9,15.4,18.240690771721532
OK,Greer,40055,323.0,1482.0,14.2,37.5,33.9,14.4,15.805119735755573
OK,Harmon,40057,224.0,714.0,23.0,26.7,28.8,21.5,15.62049062049062
OK,Hughes,40063,961.0,3387.0,20.3,40.1,28.7,10.9,10.569638694638694
OK,Kay,40071,3734.0,12168.0,13.0,33.3,34.2,19.5,17.477763799686596
OK,Kingfisher,40073,783.0,5151.0,11.7,35.8,30.5,22.0,8.213987540941494
OK,Latimer,40077,797.0,3094.0,15.9,34.8,33.5,15.9,18.61681887366819
OK,Le Flore,40079,3245.0,13346.0,18.2,40.8,26.5,14.5,22.24613342450876
OK,Love,40085,735.0,2920.0,16.8,43.4,26.3,13.4,12.40586199877875
OK,Major,40093,310.0,2940.0,12.1,41.3,29.8,16.9,13.320413436692508
OK,Mayes,40097,3423.0,11550.0,13.8,38.3,32.6,15.3,20.715510904190147
OK,McClain,40087,2893.0,13151.0,12.0,34.5,30.6,22.9,9.283854509112906
OK,McCurtain,40089,1799.0,8642.0,18.4,41.8,26.1,13.8,23.3209237567723
OK,Muskogee,40101,7969.0,15029.0,14.5,35.9,30.5,19.2,20.23968616631461
OK,Nowata,40105,742.0,3321.0,14.3,43.4,29.7,12.6,18.45407872219053
OK,Okfuskee,40107,943.0,2791.0,20.9,37.6,29.3,12.1,24.32343505799128
OK,Oklahoma,40109,112661.0,141429.0,13.6,25.3,30.3,30.8,17.068389803969076
OK,Okmulgee,40111,4379.0,8926.0,12.7,36.6,35.1,15.6,19.543574820033697
OK,Payne,40119,8785.0,16644.0,8.8,26.4,27.7,37.1,23.492862723698735
OK,Pittsburg,40121,3704.0,12740.0,13.9,36.5,33.5,16.1,16.73104563420769
OK,Pushmataha,40127,748.0,3581.0,17.8,39.1,28.6,14.4,21.642460103998566
OK,Roger Mills,40129,151.0,1546.0,8.1,38.5,32.3,21.2,12.5965379494008
OK,Rogers,40131,7895.0,30893.0,8.7,32.9,35.2,23.2,9.145017469992395
OK,Sequoyah,40135,3061.0,10888.0,18.5,38.4,29.1,14.1,24.629000969932104
OK,Tillman,40141,657.0,1944.0,22.3,36.3,25.3,16.1,21.026732278228486
OK,Tulsa,40143,87663.0,143985.0,11.2,25.8,32.3,30.7,15.453882027944212
OK,Wagoner,40145,6711.0,22967.0,10.4,34.8,33.0,21.8,10.691299476248794
OK,Washita,40149,588.0,3851.0,11.9,40.9,25.7,21.4,15.40498974709501
OK,Woods,40151,521.0,2945.0,12.1,33.4,27.8,26.7,11.366319630782442
OK,Woodward,40153,871.0,6329.0,12.6,38.2,28.3,20.9,11.950856291883841
OR,Clackamas,41005,90187.0,79062.0,6.7,22.4,36.8,34.1,9.014084507042254
OR,Clatsop,41007,8899.0,7794.0,8.1,25.6,42.3,24.1,13.724037571107289
OR,Crook,41013,2591.0,8388.0,12.4,36.4,35.1,16.1,2.0372337968309697
OR,Deschutes,41017,40222.0,43667.0,7.0,23.6,36.1,33.3,13.50276091504613
OR,Gilliam,41021,221.0,632.0,10.1,37.8,35.1,17.1,11.43317230273752
OR,Harney,41025,682.0,2904.0,10.4,35.4,36.8,17.3,16.20344635908838
OR,Hood River,41027,6359.0,3223.0,19.7,24.9,25.3,30.1,13.048574033077223
OR,Josephine,41033,13223.0,26582.0,11.2,32.3,39.2,17.3,19.089707583016686
OR,Klamath,41035,7080.0,20170.0,12.4,30.7,38.0,18.9,18.38471809188566
OR,Malheur,41045,2213.0,7141.0,19.9,30.1,36.8,13.3,21.9338455957524
OR,Multnomah,41051,271754.0,63055.0,9.3,17.6,30.3,42.7,16.54541422461587
OR,Tillamook,41057,5701.0,6486.0,10.2,33.6,35.3,20.9,14.9182055987194
OR,Umatilla,41059,7466.0,16775.0,17.4,29.0,38.1,15.6,16.93275658670861
OR,Wallowa,41063,1097.0,2825.0,6.8,32.5,35.6,25.2,14.348462664714495
OR,Wasco,41065,4634.0,5721.0,14.2,30.0,37.3,18.6,14.176989088649867
OR,Yamhill,41071,18635.0,22589.0,12.0,28.0,35.4,24.5,14.882200868250328
PA,Allegheny,42003,363017.0,257488.0,6.1,28.9,25.9,39.1,12.396505973327866
PA,Armstrong,42005,6849.0,22676.0,10.9,48.8,24.8,15.5,0.26436455423954114
PA,Bedford,42009,3613.0,19455.0,13.3,50.8,22.1,13.8,14.109063929763819
PA,Berks,42011,75169.0,93094.0,14.5,38.1,23.8,23.6,13.82637741628179
PA,Blair,42013,13093.0,37224.0,9.3,48.1,23.0,19.5,14.498111644064826
PA,Bucks,42017,165861.0,163873.0,6.4,30.2,25.0,38.4,5.844571257185065
PA,Cambria,42021,17798.0,40510.0,9.5,45.5,24.7,20.2,14.886118331204019
PA,Cameron,42023,469.0,1495.0,12.8,45.9,25.7,15.6,12.695065373260228
PA,Centre,42027,36555.0,35099.0,6.7,31.1,19.8,42.4,16.929298216099344
PA,Chester,42029,140188.0,115582.0,7.0,22.5,20.2,50.2,0.5649651724492628
PA,Clarion,42031,4256.0,12545.0,11.5,46.1,21.5,20.9,17.87489377044114
PA,Clearfield,42033,7700.0,23909.0,12.9,50.8,23.1,13.2,13.827855793100893
PA,Dauphin,42043,64287.0,60620.0,10.9,34.0,25.8,29.3,13.173130478116846
PA,Forest,42053,626.0,1680.0,19.2,54.6,17.8,8.3,5.215633423180592
PA,Huntingdon,42061,4487.0,14369.0,11.4,51.2,22.7,14.7,12.18696004024409
PA,Indiana,42063,11468.0,24920.0,11.0,44.1,22.7,22.2,16.70901502696115
PA,Juniata,42067,1810.0,8234.0,17.6,51.4,17.7,13.3,11.83082645964742
PA,Lackawanna,42069,51593.0,48102.0,10.0,37.6,26.3,26.1,14.746317897961589
PA,Lebanon,42075,17860.0,38804.0,14.0,43.3,22.9,19.9,10.377625627137348
PA,Lehigh,42077,77087.0,70285.0,11.9,33.3,25.8,28.9,12.623457816500947
PA,Luzerne,42079,51454.0,77508.0,10.9,39.2,27.9,22.1,15.15801794771752
PA,Lycoming,42081,12926.0,35475.0,11.1,40.2,28.0,20.6,13.754759170846679
PA,McKean,42083,3802.0,11159.0,10.4,47.9,24.7,17.0,15.807714070162204
PA,Mifflin,42087,3563.0,14050.0,16.9,51.1,19.9,12.1,14.362857941954775
PA,Montour,42093,2851.0,5274.0,10.2,41.5,19.9,28.5,9.603442640810545
PA,Northumberland,42097,9184.0,24418.0,14.2,50.2,20.6,15.0,1.441853474190501
PA,Philadelphia,42101,560542.0,105418.0,17.4,33.5,22.8,26.4,25.07124764531325
PA,Potter,42105,1300.0,6247.0,12.5,47.9,24.6,15.0,1.379027052403028
PA,Schuylkill,42107,16724.0,43937.0,12.1,47.7,24.9,15.3,12.492291489111079
PA,Snyder,42109,3991.0,11710.0,17.1,45.5,20.7,16.7,10.418975836843272
PA,Susquehanna,42115,5065.0,13295.0,11.1,46.6,25.6,16.7,12.835359969117931
PA,Venango,42121,5889.0,15254.0,11.1,49.3,23.1,16.5,14.189939925801772
PA,Westmoreland,42129,59506.0,116427.0,7.0,38.5,27.6,26.9,0.5423554441024437
RI,Newport,44005,22680.0,14975.0,6.9,22.9,24.7,45.5,8.79444256838246
RI,Providence,44007,141597.0,90321.0,16.8,29.6,26.3,27.3,16.471142535510555
SC,Abbeville,45001,3712.0,6742.0,21.7,35.2,29.4,13.7,20.94429538264387
SC,Aiken,45003,25426.0,45981.0,14.5,31.0,29.2,25.3,17.008506360204922
SC,Allendale,45005,2722.0,788.0,25.4,40.7,24.1,9.8,26.740976645435243
SC,Bamberg,45009,3886.0,2197.0,22.5,28.6,29.9,19.1,26.013259517462924
SC,Barnwell,45011,4395.0,4888.0,20.4,35.3,31.0,13.2,26.167879848889708
SC,Berkeley,45015,30492.0,44223.0,11.8,30.5,34.7,23.0,7.119185702449994
SC,Charleston,45019,89048.0,75233.0,9.8,21.7,27.4,41.1,15.428818030727657
SC,Chesterfield,45025,7125.0,9576.0,23.4,41.0,24.0,11.5,24.23755321921974
SC,Clarendon,45027,7635.0,7246.0,20.5,36.5,28.1,15.0,24.849865396562436
SC,Colleton,45029,7616.0,9083.0,16.4,37.7,30.5,15.3,20.49019607843137
SC,Darlington,45031,13866.0,14973.0,19.1,35.9,27.9,17.1,22.56789172861077
SC,Dillon,45033,5832.0,5637.0,27.2,36.2,27.0,9.6,30.193692972626863
SC,Edgefield,45037,4491.0,6842.0,19.7,35.5,26.2,18.6,15.10017733841452
SC,Florence,45041,26630.0,29498.0,15.3,33.2,29.1,22.4,0.2543099411412969
SC,Georgetown,45043,13234.0,17334.0,14.0,29.5,30.4,26.1,18.800515977336186
SC,Greenville,45045,73338.0,125595.0,13.1,25.3,28.7,32.9,13.668704054326714
SC,Hampton,45049,5163.0,3483.0,20.1,42.2,26.7,11.1,16.364180295173515
SC,Horry,45051,36731.0,83819.0,11.5,31.8,34.1,22.6,16.84475152563486
SC,Kershaw,45055,10293.0,17464.0,14.1,35.9,29.4,20.6,15.6845767541443
SC,Lexington,45063,35143.0,79866.0,10.8,28.7,30.7,29.9,13.299355365736712
SC,Marlboro,45069,5928.0,4257.0,25.5,40.7,25.3,8.4,23.78635488907447
SC,McCormick,45065,2479.0,2651.0,19.2,30.5,31.7,18.7,17.233560090702948
SC,Newberry,45071,6212.0,10011.0,21.9,35.6,26.2,16.3,18.017732742241925
SC,Orangeburg,45075,26258.0,11909.0,15.7,34.0,30.3,20.0,22.863990817945513
SC,Saluda,45081,2809.0,5525.0,21.9,36.8,24.7,16.6,18.660453125774627
SC,Spartanburg,45083,39888.0,76101.0,16.4,29.8,31.0,22.8,16.40826960361913
SC,Williamsburg,45089,9949.0,4863.0,20.7,40.4,26.4,12.5,27.80216743929021
SD,Aurora,46003,340.0,974.0,11.4,36.0,31.9,20.6,5.906089508437271
SD,Beadle,46005,1912.0,4455.0,16.6,32.5,30.5,20.3,20.938152257497528
SD,Bennett,46007,412.0,666.0,21.1,30.7,30.4,17.8,37.481783736519965
SD,Bon Homme,46009,704.0,2105.0,11.0,38.6,32.0,18.3,8.616487455197133
SD,Brookings,46011,4879.0,6748.0,4.3,26.5,28.3,41.0,14.600112104316015
SD,Brule,46015,571.0,1565.0,13.8,29.3,31.3,25.6,14.615675880348352
SD,Charles Mix,46023,935.0,2382.0,11.6,38.0,32.2,18.1,20.55685939833582
SD,Codington,46029,3174.0,7764.0,8.1,37.7,33.2,20.9,10.199548597427723
SD,Corson,46031,535.0,588.0,18.4,34.9,30.4,16.4,45.78685022549253
SD,Davison,46035,2355.0,5157.0,9.4,27.1,36.8,26.6,11.535546460512354
SD,Day,46037,974.0,1627.0,11.1,39.2,32.6,17.1,17.918763479511142
SD,Edmunds,46045,380.0,1433.0,11.1,33.0,33.0,22.9,9.47867298578199
SD,Fall River,46047,821.0,2511.0,6.9,32.9,36.3,23.9,16.305937408599007
SD,Faulk,46049,204.0,858.0,7.8,33.8,32.3,26.1,12.29648671808055
SD,Gregory,46053,391.0,1600.0,11.8,37.3,31.7,19.3,16.341114816579324
SD,Haakon,46055,77.0,936.0,9.3,37.7,33.1,19.9,19.63421194190425
SD,Hamlin,46057,555.0,2051.0,7.2,44.2,28.1,20.5,7.426397618260007
SD,Hand,46059,334.0,1391.0,8.2,33.4,35.3,23.1,5.91413989792855
SD,Hanson,46061,424.0,1497.0,7.8,36.4,34.4,21.4,10.005903187721369
SD,Hutchinson,46067,692.0,2517.0,13.1,36.9,28.4,21.6,12.848551120831056
SD,Jerauld,46073,264.0,648.0,11.3,41.6,29.4,17.8,9.67741935483871
SD,Kingsbury,46077,703.0,1680.0,9.4,37.6,30.3,22.7,9.33734939759036
SD,Lyman,46085,369.0,977.0,12.0,39.1,30.7,18.3,21.3659793814433
SD,McCook,46087,623.0,1794.0,10.7,32.4,34.4,22.5,10.152466367713005
SD,Mellette,46095,238.0,402.0,16.5,40.8,28.7,14.0,45.707317073170735
SD,Miner,46097,281.0,706.0,9.8,38.4,30.2,21.6,9.928762243989315
SD,Minnehaha,46099,30610.0,42043.0,8.6,28.4,32.8,30.3,11.087243975497207
SD,Moody,46101,1042.0,1729.0,9.0,32.3,31.9,26.8,14.550264550264549
SD,Roberts,46109,1539.0,2142.0,12.9,36.9,34.1,16.0,0.16545012165450124
SD,Sanborn,46111,241.0,819.0,10.2,36.8,33.7,19.3,8.41793570219966
SD,Spink,46115,919.0,1854.0,7.7,38.1,33.0,21.1,10.852114850262428
SD,Stanley,46117,329.0,1148.0,9.2,35.1,28.7,27.0,7.150118603863096
SD,Sully,46119,137.0,679.0,8.3,32.9,33.4,25.3,4.446012702893437
SD,Tripp,46123,462.0,2069.0,12.5,37.3,28.8,21.4,21.189728431553668
SD,Walworth,46129,457.0,1896.0,12.2,36.5,30.7,20.6,10.434782608695652
SD,Yankton,46135,3301.0,5654.0,8.1,33.3,31.2,27.3,13.478337598164652
SD,Ziebach,46137,352.0,368.0,14.6,39.0,30.8,15.5,39.65579060595195
TN,Bledsoe,47007,896.0,3621.0,25.4,41.4,21.9,11.3,20.919067215363512
TN,Cannon,47015,1126.0,4006.0,16.8,45.2,25.0,13.0,15.937635339974015
TN,Cheatham,47021,3877.0,11295.0,14.4,37.3,28.8,19.4,12.751322751322752
TN,Cocke,47029,1980.0,9791.0,21.2,46.5,22.0,10.2,25.87474356051972
TN,Crockett,47033,1302.0,3977.0,23.5,39.5,23.4,13.6,5.842372648633805
TN,Dickson,47043,4718.0,13213.0,16.4,44.1,25.4,14.1,15.582674258176093
TN,Dyer,47045,2815.0,10175.0,16.8,39.2,25.6,18.4,18.255979724378268
TN,Fentress,47049,1100.0,6032.0,22.7,45.2,19.6,12.5,22.922364235083997
TN,Giles,47055,2915.0,7964.0,16.7,44.2,25.1,14.0,6.774648371677156
TN,Grainger,47057,1154.0,6618.0,19.6,44.8,24.0,11.6,20.048171666301727
TN,Hamblen,47063,4075.0,15839.0,18.5,41.6,23.9,16.0,20.676822152836912
TN,Hardeman,47069,4174.0,4912.0,23.0,45.9,20.4,10.8,2.355044302813617
TN,Hawkins,47073,3502.0,16611.0,18.0,43.5,25.5,13.0,18.967808231313004
TN,Loudon,47105,4916.0,17588.0,14.7,32.7,27.2,25.4,13.274353642747853
TN,Maury,47119,10026.0,23781.0,11.8,36.0,32.6,19.6,14.148287456545278
TN,McMinn,47107,3507.0,14673.0,16.8,43.8,25.7,13.7,19.021202219013603
TN,McNairy,47109,1847.0,7839.0,19.3,44.7,25.0,11.0,22.756471900603916
TN,Obion,47131,2425.0,9525.0,17.1,41.9,24.4,16.6,20.889237097248063
TN,Overton,47133,1943.0,6055.0,21.6,44.4,20.2,13.8,19.58837335259072
TN,Pickett,47137,536.0,2019.0,22.7,42.1,26.0,9.2,16.083236094904706
TN,Rhea,47143,1942.0,8650.0,24.1,36.9,25.8,13.2,22.104223265003707
TN,Roane,47145,4833.0,15863.0,14.2,37.4,29.6,18.8,5.443234836702955
TN,Sequatchie,47153,1051.0,4434.0,18.2,39.1,29.5,13.2,15.741429440800594
TN,Trousdale,47169,943.0,2099.0,20.7,39.4,25.1,14.8,12.980709396390791
TN,Unicoi,47171,1260.0,5666.0,19.1,40.8,27.5,12.6,20.69023569023569
TN,Weakley,47183,2770.0,9001.0,15.2,40.2,23.5,21.1,17.622890248588572
TX,Andrews,48003,836.0,3925.0,26.2,35.6,27.5,10.6,10.102074780872075
TX,Angelina,48005,7538.0,21666.0,20.1,31.5,32.7,15.7,18.977006527326072
TX,Aransas,48007,2458.0,7730.0,16.8,28.4,34.6,20.2,16.325561141680854
TX,Archer,48009,394.0,3785.0,9.9,34.6,33.7,21.8,8.081735736425209
TX,Atascosa,48013,4635.0,8598.0,24.7,36.1,24.9,14.3,14.881800350985857
TX,Austin,48015,2319.0,9637.0,17.6,29.2,32.2,21.0,14.088940029782048
TX,Bailey,48017,397.0,1343.0,32.4,28.6,28.3,10.7,18.279867256637168
TX,Bandera,48019,1726.0,8159.0,13.2,30.9,31.9,24.0,16.068061840120667
TX,Bastrop,48021,10555.0,16314.0,19.4,29.7,32.5,18.4,12.903949730700178
TX,Baylor,48023,191.0,1267.0,13.1,30.9,29.4,26.6,12.312721329338055
TX,Bee,48025,3443.0,4743.0,28.6,33.9,28.6,8.9,15.673491874024423
TX,Bexar,48029,319191.0,240161.0,16.6,25.3,31.2,26.9,16.534369622080295
TX,Blanco,48031,1244.0,4212.0,10.1,31.9,29.3,28.8,9.44248667208819
TX,Borden,48033,31.0,330.0,6.7,23.3,33.5,36.5,2.80811232449298
TX,Bosque,48035,1277.0,6325.0,17.7,34.9,29.7,17.7,14.51144611948632
TX,Bowie,48037,8831.0,24913.0,12.5,35.6,33.1,18.8,18.35876923735067
TX,Brazoria,48039,43075.0,72653.0,13.3,26.2,31.8,28.7,9.907973419043515
TX,Brazos,48041,23041.0,38662.0,14.4,19.6,26.2,39.8,24.390944424112995
TX,Brewster,48043,1869.0,2073.0,13.6,23.1,27.2,36.0,11.242993735575338
TX,Briscoe,48045,91.0,625.0,22.5,26.6,27.9,23.0,15.89095744680851
TX,Burleson,48051,1491.0,5316.0,19.6,39.3,26.4,14.8,13.289586305278176
TX,Burnet,48053,3785.0,14595.0,13.9,31.4,31.8,23.0,14.04572718620659
TX,Callahan,48059,568.0,4858.0,12.0,40.7,32.6,14.7,17.828773168578994
TX,Camp,48063,1260.0,3201.0,18.8,38.1,28.1,15.0,19.039383696250294
TX,Carson,48065,249.0,2617.0,7.8,28.1,37.8,26.4,5.87742799732083
TX,Castro,48069,526.0,1413.0,29.5,31.8,25.5,13.1,16.358426673612918
TX,Childress,48075,253.0,1802.0,14.7,40.6,29.2,15.6,19.0354609929078
TX,Cochran,48079,190.0,679.0,30.0,31.9,28.7,9.5,19.32088285229202
TX,Coke,48081,140.0,1265.0,14.7,34.8,30.0,20.5,16.53250773993808
TX,Coleman,48083,387.0,3177.0,17.4,40.1,28.2,14.2,18.540741629665185
TX,Collin,48085,139837.0,200395.0,6.4,15.3,28.0,50.2,6.861509245092703
TX,Collingsworth,48087,145.0,983.0,23.0,28.2,31.8,17.0,19.277906591586618
TX,Colorado,48089,1977.0,6323.0,18.2,37.5,26.0,18.4,13.668582375478927
TX,Comal,48091,14166.0,44996.0,8.5,25.6,31.4,34.5,8.795396280777304
TX,Concho,48095,148.0,885.0,38.6,27.6,22.4,11.5,7.051744885679903
TX,Cooke,48097,2345.0,13174.0,13.9,29.7,34.8,21.6,14.640756839682945
TX,Coryell,48099,5057.0,12212.0,12.4,28.2,44.2,15.1,11.52363159359224
TX,Cottle,48101,84.0,486.0,27.8,30.3,25.7,16.2,27.11390635918938
TX,Crane,48103,299.0,1047.0,27.2,31.0,29.0,12.9,10.91486406032943
TX,Crosby,48107,468.0,1180.0,27.7,33.4,26.8,12.1,19.665831244778616
